Date / Time;12/05/2023 11:36;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;TILE3b;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;-71.7;NaN;0;21.4;NaN;NaN
1.5;207.3;NaN;56;21.2;1.5;279
1.525;210;NaN;273;20.7;0.025;2.7
1.55;212.8;NaN;290;20.7;0.025;2.8
1.575;215.2;NaN;305;20.7;0.025;2.4
1.6;217.6;89.37;320;20.7;0.025;2.4
1.625;219.6;81.13;335;20.6;0.025;2
1.65;221.6;75.08;350;20.6;0.025;2
1.675;223.3;70.09;366;20.6;0.025;1.7
1.7;225.1;65.53;381;20.6;0.025;1.8
1.725;226.7;NaN;396;20.6;0.025;1.6
1.75;228.2;NaN;411;20.6;0.025;1.5
1.775;229.5;NaN;426;20.6;0.025;1.3
1.8;230.9;NaN;441;20.6;0.025;1.4
1.825;232.1;NaN;456;20.6;0.025;1.2
