Date / Time;30/05/2023 14:42;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;T2B;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;40.1;NaN;0;22;NaN;NaN
1.5;206.8;NaN;58;21.1;1.5;166.7
1.525;209;NaN;275;19.4;0.025;2.2
1.55;211.5;NaN;290;19.4;0.025;2.5
1.575;214.1;NaN;309;19.3;0.025;2.6
1.6;216;84.07;324;19.3;0.025;1.9
1.625;218.2;78.57;346;19.2;0.025;2.2
1.65;220;71.6;361;19.2;0.025;1.8
1.675;221.6;66.86;376;19.2;0.025;1.6
1.7;223.4;63.65;391;19.1;0.025;1.8
1.725;224.9;59.23;406;19.1;0.025;1.5
1.75;226.3;56.58;421;19.1;0.025;1.4
1.775;227.7;NaN;437;19.1;0.025;1.4
1.8;229;NaN;452;19.1;0.025;1.3
1.825;230.2;NaN;469;19.1;0.025;1.2
1.85;231.4;NaN;485;19;0.025;1.2
1.875;232.5;NaN;500;19;0.025;1.1
